"CFR";"loa"
23248;6.61
23249;26.9
2325;10.55
23250;5.3
23251;6.84
23252;10.45
23253;7.35
23254;11.7
23255;6.28
23256;10.34
23257;6.172
23258;13.48
23259;13.3825
2326;7.01
23260;21
23261;10.41
23262;7.98
23263;4.4
23264;13.25
23265;10.5
23266;11.24
23267;6.1
23268;4.95
23269;4.93
2327;12.4
23270;16.9
23271;10.75
23272;4.95
23273;6.72
23274;11.12
23275;7.26
23276;7.9
23277;9.1
23278;6.08
23279;5.3
2328;10.68
23280;8.53
23281;14.34
23282;4.43
23283;9.65
23284;6.67
23285;4.57
23286;6.61
23287;14.15
23288;13.43
23289;6.7
2329;7.6
23290;7.24
23291;10.8
23292;10.94
23293;8.37
23294;6.12
23295;5.85
23296;24.94
23297;7.95
23298;12.32
23299;20.7
233;6.02
2330;14
23300;15.54
23301;8.16
23302;7.18
23303;6.7
23304;14.85
23305;8.9
23306;10.58
23307;7.5
23308;4.63
23309;9.5
2331;23.56
23310;6.2
23311;7.78
23312;23.08
23313;14.96
23314;13.09
23315;6.92
23316;7.45
23317;8.7
23318;9.8
23319;13.84
2332;12.94
23320;6
23321;6.4
23322;7.06
23323;7.2
23324;8.02
23325;10.7
23326;12.2
23327;15.74
23328;6.99
23329;6.03
2333;13.9
23330;6.46
23331;11.2857142857143
23332;5.74
23333;13.3
23334;9
23335;5.79
23336;6.01
23337;13.0828571428571
23338;15.8
23339;4
2334;20
23340;11.67
23341;6.38
23342;14.05
23343;8.3
23344;5.6
23345;6.84
23346;11.7
23347;6.48
23348;8.25
23349;6.06
2335;20
23350;5.35
23351;6.1
23352;13.9857142857143
23353;7.35
23354;14.3
23355;4.56
23356;8.97
23357;12.1325
23358;5.45
23359;9.1
2336;20
23360;13.49
23361;12.03
23362;5.95
23363;14.11
23364;4.8
23365;16.7
23366;5.38
23367;4.4
23368;6.08
23369;6.08
2337;20
23370;7.02
23371;4.45
23372;5.8
23373;6.9
23374;7.36
23375;6.13
23376;81.5271428571428
23377;4.6
23379;13.2
2338;10.39
23381;4.93
23382;5.85
23383;11.48
23384;5.26428571428571
23385;11.88
23386;6.45
23387;11.385
23388;13.675
23389;13.49
2339;13.02
23390;7
23391;6.75
23392;6.9
23393;5.88
23394;6.8
23395;12.7
23396;6.9
23397;13.63
23398;21.9
23399;7.05
234;13.41
2340;9.32
23400;6.15
23401;9.01
23402;7.02
23403;5.9
23404;13.925
23405;5.56
23406;9.74
23407;9.81
23408;6
23409;8.2
2341;10.39
23410;6
23411;31.06
23412;7.28
23413;5.42
23414;5.8
23415;21.88
23416;5.33
23417;9.01
23418;6.44857142857143
23419;7.58
2342;24.45
23420;5.93
23421;9
23422;9.13
23423;6.69
23424;4
23425;7.45
23426;5.16
23427;5.11
23428;7.48
23429;7.21
2343;7.85
23430;7.61
23431;14.5
23432;6.97
23434;13.53
23435;6.58
23436;8.64
23437;14.14
23438;5.37
23439;13.2
2344;14.45
23440;6.9
23441;11.41
23442;16.25
23443;24.85
23444;12.96
23445;14.7028571428571
23446;13.89
23447;13.89
23448;5.5
23449;6.02
2345;9.55
23450;10.08
23451;7.42
23452;11.55
23453;6.76
23454;14.66
23455;4.96
23456;13.4
23457;26.8
23458;7.2
23459;8.46
2346;19.93
23460;6.22
23461;10.96
23462;5.45
23463;11.46
23464;14.15
23465;6.22
23466;5.44
23467;6.88
23468;13.3
23469;14.2
2347;9.7
23470;4.23
23471;6.4
23472;6.27
23473;15.04
23474;6.03
23475;9.7
23476;7.68
23477;6.68
23478;14.02
23479;6.58
2348;17.6
23480;29.3
23481;24.28
23483;10.87
23484;10.12
23485;21.7
23486;10.88
23487;7.49
23488;11.87
23489;6
2349;7.12
23490;6
23491;15.24
23492;9.17
23493;6.28
23494;5.24
23495;5.09
23496;6.552
23497;5.5
23498;9.15
23499;5.93
235;3.8
2350;20.53
23500;4.94
23501;13.4
23502;5.4
23503;7.6
23504;5.08
23505;12.86
23506;6.42
23507;10.84
23508;14.55
23509;5.68
2351;12.11
23510;11.61
23511;3.2
23512;14.76
23513;4.47
23514;8.04
23515;13.74
23516;18.9
23517;5.15
23518;7.18
23519;6.59
2352;14.35
23520;10.96
23521;7.06
23522;14.5
23523;7.35
23524;6.48
23525;13.91
23526;12.9
23527;7.84
23528;6.6
23529;5.26
2353;14.45
23530;7.88
23531;13.47
23532;6.98
23533;4.92
23534;14.9
23535;6.65
23536;26.3
23537;14.29
23538;6.32
23539;22
2354;12.54
23540;15.05
23541;25.3
23542;8.25
23543;14.9
23544;6.79
23545;7.06
23546;7.06
23547;13.17
23548;7.1
23549;6.5
2355;12.8
23550;14.29
23551;7.26
23552;13.77
23553;25.78
23554;13.69
23555;10.49
23556;5.37
23557;5.57
23558;6.65
23559;20.93
2356;13.82
23560;12.95
23561;7.75
23562;14.08
23563;6.13
23564;7.54
23565;10
23566;14.6357142857143
23567;7.27
23568;18.85
23569;22.47
2357;18.42
23570;7.3
23571;13.25
23572;15.36
23573;4.57
23574;6.4
23575;9.74
23576;6.1
23577;12.4
23578;13.25
23579;4.1
2358;7.18
23580;24.88
23581;5.89
23582;11.84
23583;8.37
23584;8.5
23585;7.56
23586;21
23587;8.1
23588;12.33
23589;4.9
2359;20.64
23590;17.27
23591;4.81
23593;13.25
23594;8
23595;43
23596;9.75
23597;5.4
23598;5.2
236;4.22
2360;10.1
23600;5.4
23602;6.55
23603;7.81
23604;7.1
23606;8.9
23607;9.63
23608;19.57
23609;6.62
2361;9.88
23610;5.78
23612;8
23614;9.4
23616;6.2
23617;6.17
23618;6.03
23620;6.2
23622;5.5
23623;3.9
23624;4.5
23625;6.5
23626;6.45
23627;6.3
23628;13.6
23629;7.38
2363;13.45
23631;5.6
23632;7.27
23633;6.85
23635;5.94
23636;11.16
23637;5.37
23638;6.65
2364;24
23640;24.28
23641;5.25
23644;6
23646;12.14
23647;6.09
23648;17.65
23649;5
2365;21.05
23650;5.95
23651;9.1
23652;6.73
23654;6.4
23655;3.9
23656;7.2
23657;19.09
23658;25.35
23659;14.98
2366;13
23660;4.15
23661;18.95
23662;7.75
23663;6.65
23664;9.45
23665;7.15
23666;6.78
23667;5.75
23669;7.03
23670;10.6
23671;13.2
23672;14.08
23673;21.14
23674;6.58
23675;13.35
23676;10.21
23677;26.28
23679;21.6
2368;14.45
23680;24.6
23682;4.2
23684;4.2
23685;4.5
23687;4.25
2369;9.65
23691;17.32
23692;18
23693;16.56
23695;4
23697;3.3
23699;17.55
237;9.25
2370;8.16
23702;5
23704;4
23706;3.8
23707;3.85
23708;3.85
23709;4.6
2371;13.45
23710;4.13
23711;4.56
23712;4.42
23713;3.7
23714;4.1
23715;3.7
23716;3.9
23717;4.55
23718;3.7
23719;4
2372;13.07
23720;3.82
23721;4
23722;6.3
23723;4.18
23724;4
23725;4.16
23726;3.7
23727;3.8
23728;4.12
23729;4.65
2373;12.08
23730;4.03
23731;5.7
23732;4.71
23733;4.28
23734;5.4
23735;6.08
23736;6.15
23737;5.83
23738;6.75
23739;6.76
2374;6.5
23740;6.7
23741;5.75
23742;5.5
23743;5.4
23745;5.8
23746;5.8
23747;3.95
23748;4.47
23749;4.22
2375;11.05
23751;25.3
23752;6.6
23757;7.2
23759;20.2
2376;13.12
23767;5
23768;5.64
23769;9.03
2377;12.9
23770;5.83
2378;8.05
2379;13.12
23792;9.2
23794;4.85
23795;6
23799;10.3
238;4.33
2380;12.04
23800;5.3
23801;5
23802;5
23803;5.5
23806;5.95
2381;11.1
23812;7.35
23814;4.96
23816;5.3
23817;4.45
2382;7.05
23820;6.25
23821;7.77
23822;7.7
23824;9.2
2383;10.93
23836;5
2384;11.54
23843;4.35
23848;3.75
23849;10
2385;10.15
23850;5.17
23851;4.45
23852;3.85
23853;3.37
23854;5.2
23856;3.94
23858;4.75
23859;4.09
2386;13.32
23863;3.25333333333333
23865;4.48
23866;4.56
23867;4.43
23868;6
23869;4.26
2387;8.28
23870;3.7
23871;4.21
23872;4.81
23876;3.7
23879;3.97
2388;11.65
23880;3.65
23887;3.5
23888;3.44
2389;23.94
23891;4.35
23894;4.16
23896;5
23897;5.9
23898;5.73
23899;4.5
239;16.32
2390;13.53
23900;4.85
23901;5.75
23902;4.16
23909;5.2
2391;11.48
23910;4.15
23912;11.8
23913;4.07
23915;5.2
23918;10.21
2392;11
23925;7.8
23926;7.68
23927;7.75
23928;6.78
23929;7.45
2393;10.42
23930;8.01
23931;7.85
23932;8
23936;11.98
2394;21.47
23941;10.9
23942;13.2
23943;6.5
23945;7
23946;7
23947;6
23948;7
23949;7
2395;7.09
23950;7
23951;7
23952;7
23953;7
23954;7
23955;6.72
23956;7
23957;7
23958;7
23959;7
2396;13.1
23960;7
23961;7
23962;6.4
23963;7
23964;7
23965;7
23966;6.4
23967;7
23968;7
23969;7
2397;13.35
23970;7
23971;7
23972;7
23973;7
23974;7
23975;7
23976;7
23977;7
23978;7
23979;7
2398;12.28
23981;5.75
23982;4.75
23983;6.73
23984;6.6
23985;6.3
23986;6.53
23987;17.3
23988;4.5
2399;13.15
23990;5.54
23991;3.85
23992;4.6
23998;4.9
23999;8
24;8.55
240;22.81
2400;24.32
24000;5
24001;7.9
24002;6
24003;5
24004;5
24005;5.5
24006;5
24007;5.25
24008;5.2
24009;5.3
2401;23.15
24010;5.3
24014;3.8
24016;26.65
24017;4.7
24019;5.55
2402;8.32
2403;13.02
2404;12.27
24048;4.9
2405;13.3
24052;5.95
24053;3.5
2406;30.18
24063;4.2
24064;4.88
24065;5.6
24066;11.25
24067;3.7
24068;3.8
24070;4
24071;4.9
24072;3.895
24073;10.2
24074;3.6
24075;3
24076;4
2408;7.52
24081;17.3
24086;3.65
24087;4.2
24088;4.3
2409;24.55
24090;4.3
24092;2.85
24095;4.1
24096;3.9
24097;3.85
24098;4.1
24099;3.58
241;24.8
2410;7.29
24101;4.02
24102;4.25
24103;3.8
24104;4.1
24106;3.95
2411;10
24112;10.4
24115;5
24118;10.7
24119;9.16
2412;13.54
24124;5.9
24127;15.85
2413;26.95
24134;5.1
24136;9.97
24137;14.4
24139;11.75
2414;23.56
24145;13.15
24149;6.59
2415;24.43
24152;7.5
2416;6.88
24164;15.2
2417;6.83
2418;11.54
24185;6
24186;4.68
24189;4.4
2419;13.47
24190;5.08
24191;6
24192;12.8
24193;3.95
24196;4
24198;4.16
24199;5.05
242;10.02
2420;14.45
24200;6.5
24201;5.34
24204;4.06
24206;3.98
24208;4.05
24209;5.1
2421;12
24210;3.99
24213;4.27
24214;4.28
24215;3.8
24216;5
24217;4.1
24219;3.95
2422;11.04
24220;5.68
24225;4.17
24226;4.25
24228;3.97
24229;4.2
2423;9.76
24233;3.93
24236;4.5
24237;13.1
24239;3.8
2424;22.34
24240;4.65
24241;4
24242;3.65
24243;3.9
24244;3.59
24246;4.5
24247;4.7
24249;4.2
2425;5.17
24250;4.9
24251;4.3
24252;4.06
24253;4.04
24254;5.26
2426;12.82
24264;6.68
24265;4.1
2427;26.05625
24271;4.35
24272;4.8
24273;4.2
24274;4.1
24275;3.93
24276;4.77
24278;4.1
2428;10.36
24281;3.6
24282;4.5
24283;4.19
24285;4
24286;3.95
24287;4.4
24288;4.58
24289;6
2429;13.08
24291;16.7
24293;4
24295;6.05
24297;4.87
243;4.46
2430;12.95
24304;6
24305;3.7
24306;4
24307;17.32
24308;10.7
2431;6.28
24311;9.1
24312;6.03
24313;5.3
24315;4.5
24316;7.55
24317;3.95
24319;4.2
2432;13.72
24320;4.7
24321;5
24322;6.5
24323;3.75
24324;3.8
24325;3.5
24328;4.56
24329;4.7
2433;12.55
24330;4.25
24331;4.8
24333;6.78
24335;5
2434;20.9
24340;4.8
24345;13.12
24346;6.5
24348;10.5
24349;7.95
24353;10.75
24354;4
2436;13.36
2437;13.2
2438;14.57
24385;5
24386;4.33
2439;14.15
244;4.34
2440;12.94
24408;9.11
2441;11.45
24410;6.2
24411;6.1
24412;6.1
24413;9.23
24414;5.02
24415;9.85
24417;6.5
24418;6.2
2442;13.9
24420;6.3
24423;6.5
24424;6
24425;6
24426;6.3
24427;9.6
24428;10
24429;7
2443;13.27
24430;6.8
24431;9.55
24432;4.5
24433;8.6
24434;6.4
24435;5.83
24436;5.7
24437;7.18
24438;8
24439;10
2444;13.79
24440;10.3
24441;10.3
24442;10.3
24443;7
24444;5.32
24445;7
24446;6.4
24447;7
24448;6.5
24449;6.4
2445;12.63
24450;7.2
24451;6.5
24452;7.1
24453;6.65
24454;8.08
24455;4.75
24456;4.8
2446;12.69
2447;13.41
24472;4.85
24473;4.2
24474;3.52
24477;4.16
24479;3.52
2448;11.11
24480;4.25
24481;3.5
24482;3.85
24483;5.6
24484;6.55
24486;5.2
24487;3.67
24488;3.65
24489;4.78
2449;14.6
24490;3.98
24491;6.85
24492;6.3
24493;6.38
24494;5.5
24495;4.42
24496;4.47
24497;8.73
24499;4.22857142857143
245;3.6
2450;13.34
24500;4.98
24501;4.235
24502;4.04
24503;3.75
24504;3.87857142857143
24505;3.8
24506;7.5
24507;7.76
24508;4.12571428571429
24509;3.85
2451;13.2
24510;5.8
24511;5.55
24512;19.18
24513;4.21
24514;4.64
24515;4.57
24518;7.99
24520;4.65
24521;11.09
24525;13.65
24526;8.44777777777778
24527;14.98
24528;14.12
24529;4.92
2453;12.9
24530;4.97
24531;8.4
24532;19.27
24533;8.15
24534;7.33
24536;7.34
24537;9.59
24538;15.2
24539;13.99
2454;10.98
24540;6.52
24541;21.76
24542;13.24
24543;13.2
24544;6.43
24545;4.95
24546;12.59
24547;6.56
24548;4.1
24549;22.45
2455;13.68
24550;13.15
24552;9
24553;4.88
24554;5.66
24556;22.22
24557;11.08
24558;7.37
24559;12.2
2456;19.66
24560;6.5
24561;10.88
24562;9.36
24563;8.48
24564;19.6
24565;6.54
24566;17.1
24567;10.4
24568;28.06
24569;20.15
2457;13.07
24570;14.89
24571;13.56
24572;9.68
24573;11.48
24574;25.9
24575;13.76
24576;22.93
24577;6.93
24578;5.49428571428571
24579;28.9733333333333
2458;24.37
24580;43.18
24581;6.25
24582;8
24583;6.78
24584;5.9
24585;11.12
24586;6.88
24587;6.62
24588;7.22
2459;13.55
24590;15.95
24591;3.75
24592;21.46
24593;11.24
24594;4.25
24595;7.98
24596;4.55
24597;4.62
24598;7.22
24599;10.9
246;5.28
2460;24.69
24600;11.1
24601;6.32
24602;27.5
24603;13.91
24604;12.5
24605;3.93
24606;5.4
24607;5
24608;44.2
24609;5.17
2461;14.03
24610;7.28
24611;4.4
24612;6.4
24613;5.61
24614;21.1
24615;8.89
24616;6
24617;9.45
24618;5.86
24619;5.6
2462;12.77
24620;9.05
24622;13.34
24623;13.43
24624;9.15
24625;13.43
24626;5.73
24627;3.88
24628;16.5
2463;12.35
24630;14.36
24631;14.1
24632;6.76
24633;20.8
24634;5.05
24635;7.9
24636;5.36
24637;16.4
24638;7.26
24639;8.7
2464;13.93
24640;6.67
24641;8.26
24642;10.02
24643;5.25
24644;7.2
24646;11.94
24647;6.67
24648;27.16375
24649;7.208
2465;13.29
24650;7.38
24651;23.4
24652;7.52
24653;7.52
24654;7.52
24656;13.18
24657;6.52
24658;13.73
24659;12.22
2466;13.8214285714286
24660;14.35
24662;4.73
24663;24.8
24664;11
24665;9.76
24666;16.67
24667;13.94
24669;8.22
2467;13.49
24670;14.21
24671;7.18
24672;6.96
24673;6.68
24674;7.76
24675;17.43
24676;14.5
24677;14.49
24678;9.51
24679;14.81
2468;13.04
24680;7.6
24681;7.54
24682;4.6
24683;14.07
24684;17.62
24685;25.9
24686;14.1
24687;7.74
24688;10.61
24689;27.35
2469;6.825
24692;14.46
24693;14.25
24694;14.9944444444444
24695;12.3
24696;11.35
24697;13.28
24698;7.74
24699;13.48
247;4.85
2470;7.29
24702;13.24
24703;20.1
24704;7.9
24705;17.03
24706;6.02
24707;6.88
24708;7
24709;4.89
2471;5
24710;7.8
24711;13.2
24712;21.25
24713;28.45
24714;5.68
24715;9.21
24716;13.5725
24717;10.6
24718;14.05
24719;8.7
2472;7.324
24720;13.27
24721;7.54
24722;6.77
24723;6.24
24724;5.35
24725;14.2
24726;25.52
24727;8.7
24728;6.75
2473;7.91
24730;12.64
24731;4.68
24732;8.1
24733;7.57
24734;13.9
24736;5.85
24738;5.97
24739;4.25
2474;7.8
24740;9.32
24741;8.14
24742;8.75
24743;5.98
24744;5.58
24745;5.92
24746;6.34
24747;20.93
24748;13.76
24749;5.27
2475;8.485
24750;17.06
24751;5.9
24752;25
24753;9.53333333333333
24754;5.94
24755;5.97
24756;17.58
24757;4.28
24758;28.7
24759;28.7
2476;11.3571428571429
24760;4.16
24763;6.36
24764;7.33
24765;16.34
24766;26.8
24767;7.15
24768;12.9
24769;6.56
2477;7.67428571428571
24770;13.15
24771;16.05
24773;9.8
24774;9.65
24775;12.8627272727273
24776;5.7
24777;5.42
24778;14.07
24779;14.67
2478;11.7
24780;21.58
24781;5.6
24782;6.48
24783;4.88
24784;5.62
24785;5.73
24786;5.22
24788;29.1857142857143
24789;12.05
2479;6.15
24790;11.02
24791;6.37
24792;43
24793;14.33
24794;7.03
24795;6.05
24796;22.12
24797;7.38
24798;4.45
24799;14.4
248;8.33
2480;9.35
24800;13.34
24801;22.8
24802;5.55
24803;11.3
24805;11.76
24806;4.61
24807;24.7
24808;6.28
24809;4.89
24810;7.65
24811;3.85
24812;15.03
24813;7.48
24814;9.65
24815;9.65
24817;23.01
24819;14.82
2482;13.79
24820;5.96
24821;13.23
24822;6.47
24823;16.4764285714286
24824;10.61
24825;4.95
24826;6.7
24827;13.2
24828;11.5
24829;28.45
2483;5.8
24830;14.33
24831;21.2
24832;14.26
24833;11.52
24834;4.89
24835;18.01
24836;6.9
24837;30.92
24838;8
24839;5.9
2484;5.89
24840;14.1
24841;14.98
24842;5.45
24843;7.32
24844;15.65
24845;6
24846;10.94
24847;20.75
24848;12.97
24849;10.05
2485;7.25
24850;14.98
24851;25
24852;6.4
24853;4.82
24854;14.21
24855;7.51
24856;8.6
24857;16.12
24858;5
24859;4.6
2486;13.38
24860;9.6
24861;4.32
24862;14.23
24864;5.8
24865;6.88
24866;5.95
24867;8.94
24868;19.07
24869;6.01
2487;13.15
24870;10.24
24871;21.18
24872;12.8
24873;13.46
24874;28.45
24875;14.32
24877;19.8
24878;9.72
24879;7.93
24880;8.31
24881;6.5
24882;14.42
24883;5.58
24884;5.07
24885;6.38
24886;5.58
24887;4.7
24888;10.66
24889;4.61
2489;14.3
24890;18.25
24891;25.97
24892;14.04
24893;4.67
24894;14.26
24895;20.3
24896;5.77
24897;9.69
24898;7.69
24899;14.28
249;7.36
2490;13.23
24900;9.65
24901;9.75
24902;14.46
24903;15.8
24904;9.69
24906;7.27
24907;32.86
24908;9.7
24909;16.9
2491;6.8
24910;8.85
24911;13.18
24912;9.38
24914;8.12
24915;11.25
24916;9.89
24917;16.1
24918;16.1
24919;7
2492;6
24920;11.26
24923;10.71
24924;20.17
24925;14.42
24927;6.24
24928;14.77
24929;15.1
2493;7.03142857142857
24930;28.45
24931;9.7625
24932;25.25
24933;6.1
24935;24.52
24936;16.4
24937;16.69
24938;13.67
2494;5.7
24940;7.66
24941;15.04
24942;25.4
24943;14.31
24944;11.6
24945;11.5
24946;8.25
24947;15.1
24948;5.3
24949;10.2
2495;5.93
24950;6.44
24951;7.37
24952;13.1
24954;23.45
24955;5.85
24956;14.15
24957;9.22
24958;7.2
24959;12.24
2496;6.3
24960;10.36
24961;14.9557142857143
24963;9.75
24964;6.4
24965;6.24
24966;10.05
24967;19.8
24968;8.83
2497;8.55
24970;20.63
24971;14.26
24973;6.85
24974;7.74
24975;5.8
24977;4.3
24978;5.7
24979;13.02
2498;5.68888888888889
24980;11.67
24982;13.2
24983;8.43
24984;6.17
24985;9.52
24986;8.4
24987;38.1
24988;6
24989;7.93
2499;7.62
24990;11.4
24991;12.72
24992;13
24993;10.43
24994;14.2
24995;13.55
24996;11.4
24997;29.35
24998;21.6
24999;11.55
25;5.4
250;5.37333333333333
2500;6
25000;12.06
25001;14.51
25002;11.05
25003;28.45
25004;22.86
25005;5.7
25006;6.48
25007;10.35
25008;17.8
25009;36.0777777777778
2501;13.79
25010;4.09
25011;12.82
25012;10.41
25013;14.65
25014;17.93
25016;5.53
25017;6.03
25018;5.3
2502;5.58
25020;26.9
25021;14.21
25022;14.21
25023;13.24
25024;5.1
25025;11.92
25026;5.24
25027;4.84
25028;13.95
25029;6.71
2503;7.2
25030;4.9
25031;6.68
25032;23.02
25035;9.03
2504;6
25042;17.4
25043;5.59
25044;13.15
25045;5.118
25046;7.22
25047;8.91
25049;10.8
2505;7.63625
25050;8.02
25051;16.12
25052;14.38
25053;18.71
25054;14.1
25055;3.88
25056;14.48
25057;9.85
25058;5.94
25059;6.10625
2506;5.87
25060;5.95
25061;5.95
25062;23.17
25064;5.07
25066;5.93
25067;24.47
25068;9.48
25069;8.6
2507;5.5
25070;5.02
25071;6.44
25072;6.53666666666667
25074;17.25
25075;12.5
25079;4.69
2508;6.8
25080;7.3
25082;15.45
25083;14.02
25084;8.6
25085;21.43
25086;14.28
25088;17.064
25089;5.85
2509;9.25
25090;14.9
25091;9.9
25092;14.95
25093;14.98
25096;10.65
25097;23.23
25098;14.3
25099;13.1
251;7.15
2510;10.25
25100;17.8
25102;4.45
25105;6.39
25106;8.25
25108;28.86
2511;5.90142857142857
25110;24.86
25111;6.83857142857143
25112;6.45
25114;13.35
25115;13.28
25116;8.66
25117;13.28
25119;14.39
2512;6.6
25122;4.79
25125;6.25
25128;18.42
25129;14.96
2513;5.7
25130;21.95
25131;5.56
25132;6.48
25134;12.65
25135;24.26
25137;7.2
25139;5.12
2514;8.05
25141;4.6
25146;12.55
25148;5.4
25149;7
2515;5.61
25150;8.71
25151;10.1
25152;11.3
25153;12.58
25154;6.51
25155;14.23
25156;5.93
25158;14.74
25159;27.7
2516;9.47
25161;9.55
25162;11.88
25163;15.08
25165;12.85
25166;12.4442857142857
25167;26.75
25168;20.8
25169;13.27
2517;5.92
25170;10.5
25172;7.03
25173;7.51
25174;5.95
25175;18.33
25176;24.47
25177;7.65
25178;22.38
25179;14.11
2518;7.73333333333333
25181;6.03
25183;5.28
25187;25.2928571428571
25188;26.488
25189;10.66
2519;9.81
25190;19.53
25191;26.31
25192;14.64
25195;7.47
25196;14.64
25197;5.48
25198;9.42
25199;14.15
252;9
2520;5.4
25200;14.6
25201;28.1
25202;20.15
25203;13.95
25204;14.45
25206;13.95
2521;6.8
25212;16.69
25213;8.02
25214;6.51142857142857
25216;8.6
25217;13
25218;26.56
25219;16.96
2522;8.35
25220;9.54
25221;15.38
25222;14.73
25223;11.5
25224;15.05
25225;6.52
25226;9.65
25227;12.8
25228;7.69
25229;9.35
2523;6.1
25230;14.35
25231;14.95
25232;14.75
25233;15.4
25234;15.03
25236;6.39
2524;5.73
25248;4.9
25249;20.29
2525;6.1
25255;23.9
25256;12.95
25257;13.6
25258;7
25259;9.9
2526;5.16
25260;6.04
25261;6.16
25262;7.19
25263;6.06
25264;11.7
25265;8
25267;5.4
25268;5.52
25269;4.52
2527;7.65
25270;5.85
25271;27.72
25272;7.34
25273;7
25274;14.64
25275;7.16
25276;12
25277;12
25278;5.71
25279;11.56
2528;5.8
25280;11.6
25281;30.18
25282;14.9
25283;12.6
25284;7.25
25285;15
2529;6.3
25290;13
25291;22.2
25292;5.06
25293;6.03
25294;13.2
25295;9.1
253;4.4
2530;8.58
25303;17.3
25304;13.8
25305;9.35
2531;7.42
25310;27.72
25311;6.3
25312;25.64
25313;14.4
25314;14.09
25315;7.2
2532;5.95
25320;14.84
25326;4.05
25327;6.5
25328;17.8
25329;6.35
2533;7.56
25330;12.3
25332;6.93
25333;6.8
25334;32.2
25336;5.48
25338;6.5
25339;11.5
2534;5.94
25340;16.12
25341;5.07
2535;9.7
25350;13.86
25351;14.9544444444444
25354;21.78
25355;8.85
25356;19.37
25357;17.8
25358;17.8
2536;6.19272727272727
25360;24.62
25364;12.85
25367;6.38
25368;23.87
2537;6.4
25376;5.93
25377;4
2538;6.8
25380;7.74571428571429
25381;8.04
25382;7.8
25387;7.4
2539;13
25396;6.59
254;4.45
2540;7.59
25404;20.2
25405;5.44
25407;14.97125
25408;6
25409;6.1
2541;6.27333333333333
25410;5.57
25411;5.87
25412;13.68
25413;14.96
25415;14.65
25416;6.1
25418;10
2542;7.35
25423;18.9
25426;4.4
25427;22.02
25428;14.33
2543;7.4
25430;16.69
25434;6.06
25435;6.03
25439;10.07
2544;7.75
25440;13.88
25441;8.56857142857143
25442;11.35
25444;20.4
25448;5.89
25449;6.2
2545;7.83
25453;19.96
25454;43.85
25455;21.7766666666667
25456;14.98
25457;11.7
2546;7.13
25460;5.38
25461;14
25462;14.45
25463;12.5
25464;30.18
25465;12.43
25466;10.6
25467;17.02
25468;14.79
2547;6.85
25470;15.78
25471;14.6
25472;5.01
25473;17.25
25474;27.5
25475;27.5
25476;27.5
25477;7.65
25478;4.5
2548;7.8
25482;17.52
25483;8.05
2549;7.89
25490;29.26
25491;9
25492;18.3
25494;6.85
25495;11.2
25496;7.3
25498;11.95
25499;5.98
255;9.32
2550;5.98
25500;43.85
25501;7.4
25502;7
25503;7
25506;6.06
25507;14.26
25508;15.4
25509;8.13
2551;7.73
25510;16.6
25511;5.75
25513;17.3
25514;15.2
25515;6.32
25516;5.96
25517;14.5
25518;12.44
25519;8.36
2552;7.38
25520;10.25
25521;12.43
25522;26.7
25523;14.77
25524;15.8
25525;16.12
25526;13.22
25527;8.3
25528;8.65
2553;9.96
25531;11.45
25533;5.97
25534;9.9
25535;10.86
25537;5.25
25538;4.67
25539;6.02
2554;9.98
25540;6.06
25541;14.75
25543;39.7166666666667
25545;7.09
25546;6.63
25548;24.12
25549;15.9933333333333
2555;7.2
25550;5.98
25551;34.1242857142857
25552;25.3
25553;6.06
25554;6.9275
25555;14.3
25556;7.12
25557;5.3
25558;13.56
25559;8.82
2556;6.06
25560;14.98
25562;50.98
25563;6.84
25564;6.12
25566;6.6
25567;8
25568;7.6
25569;11.29
2557;6.84
25570;25.11
25571;20.3
25572;9.89
25573;10.17
25574;13.78
25575;9.46
25576;12.9
25577;12.22
25579;6.02
2558;8.03
25581;7.49
25582;21.5
25585;9.94
2559;8.2
25593;7.68
25594;13.38
25595;14.88
25596;13.6
25597;9.7
25599;11.03
256;26.2
2560;9.18428571428571
25601;15
25602;12.71
25603;9.73
25604;14
25605;12.66
25606;7.7
25607;12.29
25608;15.086
25609;22.05
2561;8.87
25610;5.96
25611;29.57
25613;6.01
25614;5.9
25615;5.9
25616;11.26
25617;8.62
25618;4.8
25619;3.92
2562;8.4
25620;14.83
25621;12.7
25622;32.73
25623;14.98
25625;14.2
25626;19.96
25627;11.83
25628;6.03
25629;7.43
2563;7.25
25635;5.14
25636;4.4
25637;10.3
25638;15
25639;19.47
2564;6.82
25640;29.3
25641;22.5
25643;13.4
25644;10.27
25645;6.87
25646;6.6
2565;8.875
25651;15.08
25652;28.8
25653;8.25
25654;6.2
25657;21
2566;8.28666666666667
25661;18
25662;4.56
25663;19.23
25664;22
25665;5.42
25666;5.97
25667;5.86
25668;7.35
25669;14.75
2567;9
25671;34.7242857142857
25672;34.7242857142857
25673;5.55
25674;5.92
25675;15.34
25676;14.65
25677;9.6
25679;17.45
2568;6.7375
25680;19.05
25681;15.68
25685;7.25
25686;14.9
25687;14.72
25688;7.18
25689;15.07875
2569;7.14
25691;7.88
25692;16.98
25693;5.5
25694;9.99
25697;14.55
25698;4.95
25699;6.33
257;22.4
2570;7.15
25700;6.3
25701;11.88
25704;6.55
25705;8.45
25706;8.53
25709;7.21
2571;7.42
2572;8.45
2573;9.85
2574;8.36
2575;6.05
2576;8.55
25763;5.8
2577;6.05
